LocationType,Location,TimeFrame,DataFormat,Data
State,Ohio,2003,"Rate per 1,000",7.7
State,Ohio,2004,Number,1143
State,Ohio,2004,"Rate per 1,000",7.7
State,Ohio,2005,"Rate per 1,000",8.3
State,Ohio,2005,Number,1225
State,Ohio,2006,"Rate per 1,000",7.8
State,Ohio,2006,Number,1170
State,Ohio,2007,"Rate per 1,000",7.7
State,Ohio,2007,Number,1160
State,Ohio,2008,Number,1144
State,Ohio,2008,"Rate per 1,000",7.7
State,Ohio,2013,"Rate per 1,000",7.3
State,Ohio,2018,Number,938
State,Ohio,2013,Number,1018
State,Ohio,2018,"Rate per 1,000",6.9
State,Ohio,2010,Number,1072
State,Ohio,2009,Number,1112
State,Ohio,2009,"Rate per 1,000",7.7
State,Ohio,2015,Number,1005
State,Ohio,2015,"Rate per 1,000",7.2
State,Ohio,2010,"Rate per 1,000",7.7
State,Ohio,2012,"Rate per 1,000",7.5
State,Ohio,2011,"Rate per 1,000",7.9
State,Ohio,2011,Number,1087
State,Ohio,2012,Number,1039
State,Ohio,2014,Number,956
State,Ohio,2014,"Rate per 1,000",6.9
State,Ohio,2016,"Rate per 1,000",7.4
State,Ohio,2016,Number,1023
State,Ohio,2017,Number,983
State,Ohio,2017,"Rate per 1,000",7.2
State,Oklahoma,2017,"Rate per 1,000",7.7
State,Oklahoma,2017,Number,387
State,Oklahoma,2016,Number,391
State,Oklahoma,2016,"Rate per 1,000",7.4
State,Oklahoma,2014,"Rate per 1,000",8.1
State,Oklahoma,2014,Number,434
State,Oklahoma,2012,Number,398
State,Oklahoma,2011,Number,378
State,Oklahoma,2011,"Rate per 1,000",7.2
State,Oklahoma,2012,"Rate per 1,000",7.5
State,Oklahoma,2010,"Rate per 1,000",7.6
State,Oklahoma,2015,"Rate per 1,000",7.3
State,Oklahoma,2015,Number,386
State,Oklahoma,2009,"Rate per 1,000",7.8
State,Oklahoma,2009,Number,428
State,Oklahoma,2010,Number,404
State,Oklahoma,2018,"Rate per 1,000",7.1
State,Oklahoma,2018,Number,353
State,Oklahoma,2013,"Rate per 1,000",6.8
State,Oklahoma,2013,Number,364
State,Oklahoma,2008,"Rate per 1,000",7.2
State,Oklahoma,2008,Number,397
State,Oklahoma,2007,Number,469
State,Oklahoma,2007,"Rate per 1,000",8.5
State,Oklahoma,2006,Number,432
State,Oklahoma,2006,"Rate per 1,000",8
State,Oklahoma,2005,Number,417
State,Oklahoma,2005,"Rate per 1,000",8.1
State,Oklahoma,2004,"Rate per 1,000",8
State,Oklahoma,2004,Number,411
State,Oklahoma,2003,"Rate per 1,000",7.8
State,Oklahoma,2003,Number,397
State,Oklahoma,2002,"Rate per 1,000",8.1
State,Oklahoma,2002,Number,410
State,Oklahoma,2001,Number,366
State,Oklahoma,2001,"Rate per 1,000",7.3
State,Oklahoma,2000,Number,425
State,Oklahoma,2000,"Rate per 1,000",8.5
State,Oklahoma,1999,Number,417
State,Oklahoma,1999,"Rate per 1,000",8.5
State,Oklahoma,1998,"Rate per 1,000",8.5
State,Oklahoma,1998,Number,420
State,Oklahoma,1997,"Rate per 1,000",7.5
State,Oklahoma,1997,Number,361
State,Oklahoma,1996,"Rate per 1,000",8.5
State,Oklahoma,1996,Number,394
State,Oklahoma,1995,Number,380
State,Oklahoma,1995,"Rate per 1,000",8.3
State,Oklahoma,1994,Number,388
State,Oklahoma,1994,"Rate per 1,000",8.5
State,Oklahoma,1993,Number,409
State,Oklahoma,1993,"Rate per 1,000",8.8
State,Oklahoma,1992,"Rate per 1,000",8.8
State,Oklahoma,1992,Number,417
State,Oklahoma,1991,Number,460
State,Oklahoma,1991,"Rate per 1,000",9.6
State,Oklahoma,1990,Number,438
State,Oklahoma,1990,"Rate per 1,000",9.2
State,Oregon,1990,"Rate per 1,000",8.3
State,Oregon,1990,Number,354
State,Oregon,1991,"Rate per 1,000",7.3
State,Oregon,1991,Number,309
State,Oregon,1992,Number,298
State,Oregon,1992,"Rate per 1,000",7.1
State,Oregon,1993,"Rate per 1,000",7.2
State,Oregon,1993,Number,298
State,Oregon,1994,"Rate per 1,000",7.1
State,Oregon,1994,Number,295
State,Oregon,1995,"Rate per 1,000",6.1
State,Oregon,1995,Number,262
State,Oregon,1996,Number,243
State,Oregon,1996,"Rate per 1,000",5.6
State,Oregon,1997,Number,256
State,Oregon,1997,"Rate per 1,000",5.8
State,Oregon,1998,Number,245
State,Oregon,1998,"Rate per 1,000",5.4
State,Oregon,1999,"Rate per 1,000",5.8
State,Oregon,1999,Number,261
State,Oregon,2000,"Rate per 1,000",5.6
State,Oregon,2000,Number,255
State,Oregon,2001,"Rate per 1,000",5.4
State,Oregon,2001,Number,246
State,Oregon,2002,Number,260
State,Oregon,2002,"Rate per 1,000",5.8
State,Oregon,2003,Number,256
State,Oregon,2003,"Rate per 1,000",5.6
State,Oregon,2004,Number,251
State,Oregon,2004,"Rate per 1,000",5.5
State,Oregon,2005,"Rate per 1,000",5.9
State,Oregon,2005,Number,269
State,Oregon,2006,"Rate per 1,000",5.5
State,Oregon,2006,Number,267
State,Oregon,2007,"Rate per 1,000",5.8
State,Oregon,2007,Number,284
State,Oregon,2008,Number,253
State,Oregon,2008,"Rate per 1,000",5.2
State,Oregon,2013,Number,224
State,Oregon,2013,"Rate per 1,000",5
State,Oregon,2018,"Rate per 1,000",4.2
State,Oregon,2018,Number,176
State,Oregon,2010,Number,225
State,Oregon,2009,Number,227
State,Oregon,2009,"Rate per 1,000",4.8
State,Oregon,2015,Number,232
State,Oregon,2015,"Rate per 1,000",5.1
State,Oregon,2010,"Rate per 1,000",4.9
State,Oregon,2012,"Rate per 1,000",5.3
State,Oregon,2011,"Rate per 1,000",4.6
State,Oregon,2011,Number,208
State,Oregon,2012,Number,240
State,Oregon,2014,Number,234
State,Oregon,2014,"Rate per 1,000",5.1
State,Oregon,2016,"Rate per 1,000",4.6
State,Oregon,2016,Number,211
State,Oregon,2017,Number,236
State,Oregon,2017,"Rate per 1,000",5.4
State,Pennsylvania,2017,"Rate per 1,000",6.1
State,Pennsylvania,2017,Number,841
State,Pennsylvania,2016,Number,857
State,Pennsylvania,2016,"Rate per 1,000",6.1
State,Pennsylvania,2014,"Rate per 1,000",5.9
State,Pennsylvania,2014,Number,838
State,Pennsylvania,2012,Number,991
State,Pennsylvania,2011,Number,935
State,Pennsylvania,2011,"Rate per 1,000",6.5
State,Pennsylvania,2012,"Rate per 1,000",7
State,Pennsylvania,2010,"Rate per 1,000",7.2
State,Pennsylvania,2015,"Rate per 1,000",6.1
State,Pennsylvania,2015,Number,862
State,Pennsylvania,2009,"Rate per 1,000",7.2
State,Pennsylvania,2009,Number,1052
State,Pennsylvania,2010,Number,1039
State,Pennsylvania,2018,Number,805
State,Pennsylvania,2018,"Rate per 1,000",5.9
State,Pennsylvania,2013,Number,938
State,Pennsylvania,2013,"Rate per 1,000",6.7
State,Pennsylvania,2008,"Rate per 1,000",7.4
State,Pennsylvania,2008,Number,1100
State,Pennsylvania,2007,Number,1139
State,Pennsylvania,2007,"Rate per 1,000",7.6
State,Pennsylvania,2006,Number,1138
State,Pennsylvania,2006,"Rate per 1,000",7.6
State,Pennsylvania,2005,Number,1061
State,Pennsylvania,2005,"Rate per 1,000",7.3
State,Pennsylvania,2004,"Rate per 1,000",7.2
State,Pennsylvania,2004,Number,1049
State,Pennsylvania,2003,"Rate per 1,000",7.3
State,Pennsylvania,2003,Number,1070
State,Pennsylvania,2002,"Rate per 1,000",7.6
State,Pennsylvania,2002,Number,1091
State,Pennsylvania,2001,Number,1033
State,Pennsylvania,2001,"Rate per 1,000",7.2
State,Pennsylvania,2000,Number,1039
State,Pennsylvania,2000,"Rate per 1,000",7.1
State,Pennsylvania,1999,Number,1058
State,Pennsylvania,1999,"Rate per 1,000",7.3
State,Pennsylvania,1998,"Rate per 1,000",7.1
State,Pennsylvania,1998,Number,1043
State,Pennsylvania,1997,"Rate per 1,000",7.6
State,Pennsylvania,1997,Number,1098
State,Pennsylvania,1996,"Rate per 1,000",7.8
State,Pennsylvania,1996,Number,1161
State,Pennsylvania,1995,Number,1185
State,Pennsylvania,1995,"Rate per 1,000",7.8
State,Pennsylvania,1994,Number,1293
State,Pennsylvania,1994,"Rate per 1,000",8.2
State,Pennsylvania,1993,Number,1375
State,Pennsylvania,1993,"Rate per 1,000",8.6
State,Pennsylvania,1992,"Rate per 1,000",9
State,Pennsylvania,1992,Number,1478
State,Pennsylvania,1991,Number,1543
State,Pennsylvania,1991,"Rate per 1,000",9.1
State,Pennsylvania,1990,Number,1643
State,Pennsylvania,1990,"Rate per 1,000",9.6
State,Rhode Island,1990,"Rate per 1,000",8.1
State,Rhode Island,1990,Number,123
State,Rhode Island,1991,"Rate per 1,000",8
State,Rhode Island,1991,Number,118
State,Rhode Island,1992,Number,107
State,Rhode Island,1992,"Rate per 1,000",7.4
State,Rhode Island,1993,"Rate per 1,000",7.3
State,Rhode Island,1993,Number,102
State,Rhode Island,1994,"Rate per 1,000",5
State,Rhode Island,1994,Number,68
State,Rhode Island,1995,"Rate per 1,000",7.2
State,Rhode Island,1995,Number,92
State,Rhode Island,1996,Number,66
State,Rhode Island,1996,"Rate per 1,000",5.2
State,Rhode Island,1997,Number,87
State,Rhode Island,1997,"Rate per 1,000",7
State,Rhode Island,1998,Number,88
State,Rhode Island,1998,"Rate per 1,000",7
State,Rhode Island,1999,"Rate per 1,000",5.7
State,Rhode Island,1999,Number,71
State,Rhode Island,2000,"Rate per 1,000",6.3
State,Rhode Island,2000,Number,79
State,Rhode Island,2001,"Rate per 1,000",6.8
State,Rhode Island,2001,Number,86
State,Rhode Island,2002,Number,90
State,Rhode Island,2002,"Rate per 1,000",7
State,Rhode Island,2003,Number,88
State,Rhode Island,2003,"Rate per 1,000",6.7
State,Rhode Island,2004,Number,68
State,Rhode Island,2004,"Rate per 1,000",5.3
State,Rhode Island,2005,"Rate per 1,000",6.5
State,Rhode Island,2005,Number,82
State,Rhode Island,2006,"Rate per 1,000",6.1
State,Rhode Island,2006,Number,76
State,Rhode Island,2007,"Rate per 1,000",7.4
State,Rhode Island,2007,Number,91
State,Rhode Island,2008,Number,71
State,Rhode Island,2008,"Rate per 1,000",5.9
State,Rhode Island,2013,"Rate per 1,000",6.5
State,Rhode Island,2013,Number,70
State,Rhode Island,2018,"Rate per 1,000",5
State,Rhode Island,2018,Number,53
State,Rhode Island,2010,Number,79
State,Rhode Island,2009,Number,71
State,Rhode Island,2009,"Rate per 1,000",6.2
State,Rhode Island,2015,Number,62
State,Rhode Island,2015,"Rate per 1,000",5.6
State,Rhode Island,2010,"Rate per 1,000",7.1
State,Rhode Island,2012,"Rate per 1,000",6.5
State,Rhode Island,2011,"Rate per 1,000",6.4
State,Rhode Island,2011,Number,70
State,Rhode Island,2012,Number,71
State,Rhode Island,2014,Number,48
State,Rhode Island,2014,"Rate per 1,000",4.4
State,Rhode Island,2016,"Rate per 1,000",5.7
State,Rhode Island,2016,Number,62
State,Rhode Island,2017,Number,66
State,Rhode Island,2017,"Rate per 1,000",6.2
State,South Carolina,2017,"Rate per 1,000",6.5
State,South Carolina,2017,Number,371
State,South Carolina,2016,Number,401
State,South Carolina,2016,"Rate per 1,000",7
State,South Carolina,2014,"Rate per 1,000",6.5
State,South Carolina,2014,Number,372
State,South Carolina,2012,Number,436
State,South Carolina,2011,Number,426
State,South Carolina,2011,"Rate per 1,000",7.4
State,South Carolina,2012,"Rate per 1,000",7.6
State,South Carolina,2010,"Rate per 1,000",7.4
State,South Carolina,2015,"Rate per 1,000",7
State,South Carolina,2015,Number,405
State,South Carolina,2009,"Rate per 1,000",7.1
State,South Carolina,2009,Number,430
State,South Carolina,2010,Number,430
State,South Carolina,2018,"Rate per 1,000",7.2
State,South Carolina,2018,Number,406
State,South Carolina,2013,Number,389
State,South Carolina,2013,"Rate per 1,000",6.8
State,South Carolina,2008,"Rate per 1,000",8
State,South Carolina,2008,Number,507
State,South Carolina,2007,"Rate per 1,000",8.6
State,South Carolina,2007,Number,539
State,South Carolina,2006,Number,522
State,South Carolina,2006,"Rate per 1,000",8.4
State,South Carolina,2005,Number,543
State,South Carolina,2005,"Rate per 1,000",9.4
State,South Carolina,2004,"Rate per 1,000",9.3
State,South Carolina,2004,Number,525
State,South Carolina,2003,"Rate per 1,000",8.3
State,South Carolina,2003,Number,463
State,South Carolina,2002,"Rate per 1,000",9.3
State,South Carolina,2002,Number,507
State,South Carolina,2001,Number,496
State,South Carolina,2001,"Rate per 1,000",8.9
State,South Carolina,2000,Number,488
State,South Carolina,2000,"Rate per 1,000",8.7
State,South Carolina,1999,Number,563
State,South Carolina,1999,"Rate per 1,000",10.2
State,South Carolina,1998,"Rate per 1,000",9.6
State,South Carolina,1998,Number,515
State,South Carolina,1997,"Rate per 1,000",9.6
State,South Carolina,1997,Number,501
State,South Carolina,1996,"Rate per 1,000",8.4
State,South Carolina,1996,Number,430
State,South Carolina,1995,Number,488
State,South Carolina,1995,"Rate per 1,000",9.6
State,South Carolina,1994,Number,485
State,South Carolina,1994,"Rate per 1,000",9.3
State,South Carolina,1993,Number,543
State,South Carolina,1993,"Rate per 1,000",10.1
State,South Carolina,1992,"Rate per 1,000",10.4
State,South Carolina,1992,Number,586
State,South Carolina,1991,"Rate per 1,000",11.3
State,South Carolina,1991,Number,649
State,South Carolina,1990,Number,683
State,South Carolina,1990,"Rate per 1,000",11.7
State,South Dakota,1990,"Rate per 1,000",10.1
State,South Dakota,1990,Number,111
State,South Dakota,1991,Number,103
State,South Dakota,1991,"Rate per 1,000",9.4
State,South Dakota,1992,Number,102
State,South Dakota,1992,"Rate per 1,000",9.3
State,South Dakota,1993,"Rate per 1,000",9.5
State,South Dakota,1993,Number,102
State,South Dakota,1994,"Rate per 1,000",9.6
State,South Dakota,1994,Number,101
State,South Dakota,1995,"Rate per 1,000",9.5
State,South Dakota,1995,Number,99
State,South Dakota,1996,Number,60
State,South Dakota,1996,"Rate per 1,000",5.7
State,South Dakota,1997,Number,78
State,South Dakota,1997,"Rate per 1,000",7.7
State,South Dakota,1998,Number,94
State,South Dakota,1998,"Rate per 1,000",9.1
State,South Dakota,1999,"Rate per 1,000",8.9
State,South Dakota,1999,Number,94
State,South Dakota,2000,"Rate per 1,000",5.5
State,South Dakota,2000,Number,57
State,South Dakota,2001,"Rate per 1,000",7.4
State,South Dakota,2001,Number,78
State,South Dakota,2002,Number,70
State,South Dakota,2002,"Rate per 1,000",6.5
State,South Dakota,2003,Number,74
State,South Dakota,2003,"Rate per 1,000",6.7
State,South Dakota,2004,Number,93
State,South Dakota,2004,"Rate per 1,000",8.2
State,South Dakota,2005,"Rate per 1,000",7.2
State,South Dakota,2005,Number,83
State,South Dakota,2006,"Rate per 1,000",6.9
State,South Dakota,2006,Number,82
State,South Dakota,2007,Number,79
State,South Dakota,2007,"Rate per 1,000",6.4
State,South Dakota,2008,Number,101
State,South Dakota,2008,"Rate per 1,000",8.4
State,South Dakota,2013,"Rate per 1,000",6.5
State,South Dakota,2013,Number,80
State,South Dakota,2018,Number,70
State,South Dakota,2018,"Rate per 1,000",5.9
State,South Dakota,2010,Number,82
State,South Dakota,2009,Number,80
State,South Dakota,2009,"Rate per 1,000",6.7
State,South Dakota,2015,Number,90
State,South Dakota,2015,"Rate per 1,000",7.3
State,South Dakota,2010,"Rate per 1,000",6.9
State,South Dakota,2012,"Rate per 1,000",8.7
State,South Dakota,2011,"Rate per 1,000",6.2
State,South Dakota,2011,Number,74
State,South Dakota,2012,Number,105
State,South Dakota,2014,Number,72
State,South Dakota,2014,"Rate per 1,000",5.9
State,South Dakota,2016,"Rate per 1,000",4.8
State,South Dakota,2016,Number,59
State,South Dakota,2017,Number,94
State,South Dakota,2017,"Rate per 1,000",7.7
State,Tennessee,2017,"Rate per 1,000",7.4
State,Tennessee,2017,Number,597
State,Tennessee,2016,Number,597
State,Tennessee,2016,"Rate per 1,000",7.4
State,Tennessee,2014,"Rate per 1,000",6.9
State,Tennessee,2014,Number,564
State,Tennessee,2012,Number,585
State,Tennessee,2011,"Rate per 1,000",7.4
State,Tennessee,2011,Number,588
State,Tennessee,2012,"Rate per 1,000",7.3
State,Tennessee,2010,"Rate per 1,000",7.9
State,Tennessee,2015,"Rate per 1,000",7
State,Tennessee,2015,Number,570
State,Tennessee,2009,"Rate per 1,000",8
State,Tennessee,2009,Number,658
State,Tennessee,2010,Number,630
State,Tennessee,2018,"Rate per 1,000",6.9
State,Tennessee,2018,Number,560
State,Tennessee,2013,Number,544
State,Tennessee,2013,"Rate per 1,000",6.8
State,Tennessee,2008,"Rate per 1,000",8.1
State,Tennessee,2008,Number,693
State,Tennessee,2007,"Rate per 1,000",8.3
State,Tennessee,2007,Number,721
State,Tennessee,2006,Number,733
State,Tennessee,2006,"Rate per 1,000",8.7
State,Tennessee,2005,Number,724
State,Tennessee,2005,"Rate per 1,000",8.9
State,Tennessee,2004,"Rate per 1,000",8.6
State,Tennessee,2004,Number,687
State,Tennessee,2003,"Rate per 1,000",9.3
State,Tennessee,2003,Number,730
State,Tennessee,2002,"Rate per 1,000",9.4
State,Tennessee,2002,Number,727
State,Tennessee,2001,Number,681
State,Tennessee,2001,"Rate per 1,000",8.7
State,Tennessee,2000,Number,724
State,Tennessee,2000,"Rate per 1,000",9.1
State,Tennessee,1999,Number,599
State,Tennessee,1999,"Rate per 1,000",7.7
State,Tennessee,1998,"Rate per 1,000",8.2
State,Tennessee,1998,Number,635
State,Tennessee,1997,"Rate per 1,000",8.6
State,Tennessee,1997,Number,637
State,Tennessee,1996,"Rate per 1,000",8.5
State,Tennessee,1996,Number,627
State,Tennessee,1995,Number,677
State,Tennessee,1995,"Rate per 1,000",9.3
State,Tennessee,1994,Number,652
State,Tennessee,1994,"Rate per 1,000",8.9
State,Tennessee,1993,Number,687
State,Tennessee,1993,"Rate per 1,000",9.4
State,Tennessee,1992,"Rate per 1,000",9.4
State,Tennessee,1992,Number,695
State,Tennessee,1991,"Rate per 1,000",10
State,Tennessee,1991,Number,744
State,Tennessee,1990,Number,771
State,Tennessee,1990,"Rate per 1,000",10.3
State,Texas,1990,"Rate per 1,000",8.1
State,Texas,1990,Number,2552
State,Texas,1991,Number,2448
State,Texas,1991,"Rate per 1,000",7.7
State,Texas,1992,Number,2487
State,Texas,1992,"Rate per 1,000",7.8
State,Texas,1993,"Rate per 1,000",7.5
State,Texas,1993,Number,2418
State,Texas,1994,"Rate per 1,000",7.1
State,Texas,1994,Number,2289
State,Texas,1995,"Rate per 1,000",6.5
State,Texas,1995,Number,2114
State,Texas,1996,Number,2089
State,Texas,1996,"Rate per 1,000",6.3
State,Texas,1997,Number,2150
State,Texas,1997,"Rate per 1,000",6.4
State,Texas,1998,Number,2185
State,Texas,1998,"Rate per 1,000",6.4
State,Texas,1999,"Rate per 1,000",6.2
State,Texas,1999,Number,2164
State,Texas,2000,"Rate per 1,000",5.7
State,Texas,2000,Number,2065
State,Texas,2001,"Rate per 1,000",5.9
State,Texas,2001,Number,2171
State,Texas,2002,Number,2368
State,Texas,2002,"Rate per 1,000",6.4
State,Texas,2003,Number,2484
State,Texas,2003,"Rate per 1,000",6.6
State,Texas,2004,Number,2407
State,Texas,2004,"Rate per 1,000",6.3
State,Texas,2005,"Rate per 1,000",6.6
State,Texas,2005,Number,2537
State,Texas,2006,"Rate per 1,000",6.2
State,Texas,2006,Number,2486
State,Texas,2007,Number,2564
State,Texas,2007,"Rate per 1,000",6.3
State,Texas,2008,Number,2504
State,Texas,2008,"Rate per 1,000",6.2
State,Texas,2013,"Rate per 1,000",5.8
State,Texas,2013,Number,2264
State,Texas,2018,Number,2083
State,Texas,2018,"Rate per 1,000",5.5
State,Texas,2010,Number,2368
State,Texas,2009,Number,2402
State,Texas,2009,"Rate per 1,000",6
State,Texas,2015,Number,2308
State,Texas,2015,"Rate per 1,000",5.7
State,Texas,2010,"Rate per 1,000",6.1
State,Texas,2012,"Rate per 1,000",5.8
State,Texas,2011,"Rate per 1,000",5.7
State,Texas,2011,Number,2143
State,Texas,2012,Number,2229
State,Texas,2014,Number,2337
State,Texas,2014,"Rate per 1,000",5.8
State,Texas,2016,"Rate per 1,000",5.7
State,Texas,2016,Number,2287
State,Texas,2017,Number,2237
State,Texas,2017,"Rate per 1,000",5.9
State,Utah,2017,"Rate per 1,000",5.9
State,Utah,2017,Number,285
State,Utah,2016,"Rate per 1,000",5.4
State,Utah,2016,Number,274
State,Utah,2014,"Rate per 1,000",4.9
State,Utah,2014,Number,251
State,Utah,2012,Number,250
State,Utah,2011,Number,284
State,Utah,2011,"Rate per 1,000",5.5
State,Utah,2012,"Rate per 1,000",4.9
State,Utah,2010,"Rate per 1,000",4.9
State,Utah,2010,Number,254
State,Utah,2015,"Rate per 1,000",5.1
State,Utah,2015,Number,257
State,Utah,2009,"Rate per 1,000",5.3
State,Utah,2009,Number,285
State,Utah,2018,"Rate per 1,000",5.5
State,Utah,2018,Number,261
State,Utah,2013,Number,263
State,Utah,2013,"Rate per 1,000",5.2
State,Utah,2008,"Rate per 1,000",4.8
State,Utah,2008,Number,266
State,Utah,2007,"Rate per 1,000",5.1
State,Utah,2007,Number,280
State,Utah,2006,Number,273
State,Utah,2006,"Rate per 1,000",5.1
State,Utah,2005,Number,230
State,Utah,2005,"Rate per 1,000",4.5
State,Utah,2004,Number,264
State,Utah,2004,"Rate per 1,000",5.2
State,Utah,2003,"Rate per 1,000",5
State,Utah,2003,Number,249
State,Utah,2002,"Rate per 1,000",5.6
State,Utah,2002,Number,273
State,Utah,2001,Number,232
State,Utah,2001,"Rate per 1,000",4.8
State,Utah,2000,Number,248
State,Utah,2000,"Rate per 1,000",5.2
State,Utah,1999,Number,224
State,Utah,1999,"Rate per 1,000",4.8
State,Utah,1998,"Rate per 1,000",5.6
State,Utah,1998,Number,255
State,Utah,1997,"Rate per 1,000",5.8
State,Utah,1997,Number,249
State,Utah,1996,"Rate per 1,000",6
State,Utah,1996,Number,254
State,Utah,1995,Number,213
State,Utah,1995,"Rate per 1,000",5.4
State,Utah,1994,Number,236
State,Utah,1994,"Rate per 1,000",6.2
State,Utah,1993,Number,223
State,Utah,1993,"Rate per 1,000",6
State,Utah,1992,"Rate per 1,000",5.9
State,Utah,1992,Number,220
State,Utah,1991,"Rate per 1,000",6.1
State,Utah,1991,Number,220
State,Utah,1990,Number,271
State,Utah,1990,"Rate per 1,000",7.5
State,Vermont,1990,"Rate per 1,000",6.4
State,Vermont,1990,Number,53
State,Vermont,1991,Number,46
State,Vermont,1991,"Rate per 1,000",5.8
State,Vermont,1992,Number,56
State,Vermont,1992,"Rate per 1,000",7.2
State,Vermont,1993,"Rate per 1,000",6.7
State,Vermont,1993,Number,50
State,Vermont,1994,"Rate per 1,000",7.5
State,Vermont,1994,Number,55
State,Vermont,1995,"Rate per 1,000",6
State,Vermont,1995,Number,41
State,Vermont,1996,Number,48
State,Vermont,1996,"Rate per 1,000",7.1
State,Vermont,1997,Number,40
State,Vermont,1997,"Rate per 1,000",6.1
State,Vermont,1998,Number,46
State,Vermont,1998,"Rate per 1,000",7
State,Vermont,1999,"Rate per 1,000",5.8
State,Vermont,1999,Number,38
State,Vermont,2000,"Rate per 1,000",6
State,Vermont,2000,Number,39
State,Vermont,2001,"Rate per 1,000",5.5
State,Vermont,2001,Number,35
State,Vermont,2002,Number,28
State,Vermont,2002,"Rate per 1,000",4.4
State,Vermont,2003,Number,33
State,Vermont,2003,"Rate per 1,000",5
State,Vermont,2004,"Rate per 1,000",4.5
State,Vermont,2004,Number,30
State,Vermont,2005,"Rate per 1,000",6.2
State,Vermont,2005,Number,42
State,Vermont,2006,"Rate per 1,000",5.5
State,Vermont,2006,Number,36
State,Vermont,2007,Number,33
State,Vermont,2007,"Rate per 1,000",5.1
State,Vermont,2008,Number,29
State,Vermont,2008,"Rate per 1,000",4.6
State,Vermont,2013,"Rate per 1,000",4.4
State,Vermont,2013,Number,26
State,Vermont,2018,Number,35
State,Vermont,2018,"Rate per 1,000",6.4
State,Vermont,2009,Number,38
State,Vermont,2009,"Rate per 1,000",6.2
State,Vermont,2010,Number,26
State,Vermont,2015,Number,27
State,Vermont,2015,"Rate per 1,000",4.6
State,Vermont,2010,"Rate per 1,000",4.2
State,Vermont,2012,"Rate per 1,000",4.3
State,Vermont,2011,"Rate per 1,000",4.9
State,Vermont,2011,Number,30
State,Vermont,2012,Number,26
State,Vermont,2014,Number,28
State,Vermont,2014,"Rate per 1,000",4.6
State,Vermont,2016,Number,19
State,Vermont,2016,"Rate per 1,000",S
State,Vermont,2017,Number,27
State,Vermont,2017,"Rate per 1,000",4.8
State,Virginia,2017,"Rate per 1,000",5.9
State,Virginia,2017,Number,592
State,Virginia,2016,Number,595
State,Virginia,2016,"Rate per 1,000",5.8
State,Virginia,2014,"Rate per 1,000",5.8
State,Virginia,2014,Number,595
State,Virginia,2012,Number,657
State,Virginia,2011,Number,699
State,Virginia,2011,"Rate per 1,000",6.8
State,Virginia,2012,"Rate per 1,000",6.4
State,Virginia,2010,"Rate per 1,000",6.8
State,Virginia,2015,Number,612
State,Virginia,2015,"Rate per 1,000",5.9
State,Virginia,2010,Number,700
State,Virginia,2009,Number,751
State,Virginia,2009,"Rate per 1,000",7.1
State,Virginia,2018,"Rate per 1,000",5.6
State,Virginia,2018,Number,558
State,Virginia,2013,Number,634
State,Virginia,2013,"Rate per 1,000",6.2
State,Virginia,2008,"Rate per 1,000",6.9
State,Virginia,2008,Number,732
State,Virginia,2007,"Rate per 1,000",7.8
State,Virginia,2007,Number,848
State,Virginia,2006,Number,765
State,Virginia,2006,"Rate per 1,000",7.1
State,Virginia,2005,Number,781
State,Virginia,2005,"Rate per 1,000",7.5
State,Virginia,2004,Number,776
State,Virginia,2004,"Rate per 1,000",7.5
State,Virginia,2003,"Rate per 1,000",7.7
State,Virginia,2003,Number,779
State,Virginia,2002,"Rate per 1,000",7.4
State,Virginia,2002,Number,741
State,Virginia,2001,Number,747
State,Virginia,2001,"Rate per 1,000",7.6
State,Virginia,2000,Number,682
State,Virginia,2000,"Rate per 1,000",6.9
State,Virginia,1999,Number,693
State,Virginia,1999,"Rate per 1,000",7.3
State,Virginia,1998,"Rate per 1,000",7.7
State,Virginia,1998,Number,722
State,Virginia,1997,"Rate per 1,000",7.8
State,Virginia,1997,Number,714
State,Virginia,1996,"Rate per 1,000",7.7
State,Virginia,1996,Number,712
State,Virginia,1995,Number,723
State,Virginia,1995,"Rate per 1,000",7.8
State,Virginia,1994,Number,790
State,Virginia,1994,"Rate per 1,000",8.3
State,Virginia,1993,Number,827
State,Virginia,1993,"Rate per 1,000",8.7
State,Virginia,1992,"Rate per 1,000",9.5
State,Virginia,1992,Number,919
State,Virginia,1991,"Rate per 1,000",9.9
State,Virginia,1991,Number,965
State,Virginia,1990,Number,1013
State,Virginia,1990,"Rate per 1,000",10.2
State,Washington,1990,"Rate per 1,000",7.8
State,Washington,1990,Number,621
State,Washington,1991,Number,600
State,Washington,1991,"Rate per 1,000",7.5
State,Washington,1992,Number,538
State,Washington,1992,"Rate per 1,000",6.8
State,Washington,1993,"Rate per 1,000",6.4
State,Washington,1993,Number,504
State,Washington,1994,"Rate per 1,000",6.2
State,Washington,1994,Number,482
State,Washington,1995,"Rate per 1,000",5.9
State,Washington,1995,Number,453
State,Washington,1996,Number,466
State,Washington,1996,"Rate per 1,000",6
State,Washington,1997,Number,440
State,Washington,1997,"Rate per 1,000",5.6
State,Washington,1998,Number,455
State,Washington,1998,"Rate per 1,000",5.7
State,Washington,1999,"Rate per 1,000",5
State,Washington,1999,Number,400
State,Washington,2000,"Rate per 1,000",5.2
State,Washington,2000,Number,421
State,Washington,2001,"Rate per 1,000",5.8
State,Washington,2001,Number,459
